pl_name,tic_id,pl_orbper,pl_tranmid,pl_trandur
WASP-127 b,TIC 169226822,4.17806203,2456776.62124,4.35288
WASP-127 b,TIC 169226822,4.178062,2457248.74131,4.308
WASP-127 b,TIC 169226822,4.178062,2457808.60283,
WASP-127 b,TIC 169226822,4.17806371388,2458543.942051,4.3176109
WASP-127 b,TIC 169226822,4.17806476,2458218.05313,
WASP-127 b,TIC 169226822,4.1780619,2458238.943367,
WASP-127 b,TIC 169226822,4.17806513,2458385.175527,
WASP-127 b,TIC 169226822,4.178062,2459989.546,
WASP-136 b,TIC 176220787,5.215357,,
WASP-136 b,TIC 176220787,5.2153545,2459113.38589,
WASP-136 b,TIC 176220787,5.215357,2456776.90615,5.4528
WASP-136 b,TIC 176220787,5.21536178778,2459092.524257,5.5895721
WASP-136 b,TIC 176220787,5.2153563,2459092.5245,
WASP-136 b,TIC 176220787,5.2153571,2459097.73967,
WASP-138 b,TIC 35857242,3.6344365,2458413.31678,
WASP-138 b,TIC 35857242,3.634433,2457326.62183,3.7728
WASP-138 b,TIC 35857242,3.6344447,2459169.279248,3.871
WASP-138 b,TIC 35857242,3.6344327,2458257.03694,
WASP-138 b,TIC 35857242,3.6344412,2459169.28001,
K2-101 b,TIC 175265494,14.6762429,2457152.6849877,
K2-101 b,TIC 175265494,14.677214,2457152.68204,
K2-101 b,TIC 175265494,14.677286,2457152.68135,3.23
K2-101 b,TIC 175265494,14.6843,2457137.98088,
K2-101 b,TIC 175265494,14.67665,2457152.6838,3.336
K2-101 b,TIC 175265494,14.675828,2457152.68654,
K2-101 b,TIC 175265494,14.66146147,2457152.715844,5.347
K2-102 b,TIC 175262071,9.9147,2457139.65829,
K2-102 b,TIC 175262071,9.915615,2457139.65518,2.66
EPIC 211822797 b,TIC 337632006,21.169861,2457165.577,
EPIC 211822797 b,TIC 337632006,21.17623917,2457144.419434,2.008
EPIC 211822797 b,TIC 337632006,21.169619,2457123.23803,3.2
EPIC 211822797 b,TIC 337632006,21.1595,2457123.30565,
EPIC 211822797 b,TIC 337632006,21.1701963,2457144.4052567,
EPIC 211822797 b,TIC 337632006,21.1686,2457144.4069,3.576
XO-6 b,TIC 138168780,3.7649949,2460474.181987,2.642
XO-6 b,TIC 138168780,3.76499245,2458994.53906,
XO-6 b,TIC 138168780,3.7649925,2459032.189012,
XO-6 b,TIC 138168780,3.7649916,2459032.18897,
XO-6 b,TIC 138168780,3.7650007,2456652.71245,2.9
XO-6 b,TIC 138168780,3.7649939,2458843.93943,
EPIC 220674823 b,TIC 266015990,0.571336,2457393.43677,1.4496
EPIC 220674823 b,TIC 266015990,0.571292,2457394.0114,
EPIC 220674823 b,TIC 266015990,0.571308,2457437.42948,
EPIC 220674823 b,TIC 266015990,0.571299,2457394.01075,
EPIC 220674823 b,TIC 266015990,0.571,,
EPIC 220674823 b,TIC 266015990,0.571292,2457394.0114,1.532
EPIC 220674823 b,TIC 266015990,0.571331,2457393.43716,
EPIC 220674823 b,TIC 266015990,0.5713127,2457394.00907,1.54
EPIC 220674823 b,TIC 266015990,0.571285,2457392.29718,1.5072
EPIC 220674823 b,TIC 266015990,0.571212,2457417.43601,
EPIC 220674823 b,TIC 266015990,0.571336,,1.79
EPIC 220674823 c,TIC 266015990,13.33877,2457392.3976,4.44
EPIC 220674823 c,TIC 266015990,13.3387,,3.5
EPIC 220674823 c,TIC 266015990,13.341245,2457405.73124,
EPIC 220674823 c,TIC 266015990,13.339079,2457405.73389,
EPIC 220674823 c,TIC 266015990,13.339746,2457405.73415,
EPIC 220674823 c,TIC 266015990,13.3397,2457405.73156,3.66
EPIC 220674823 c,TIC 266015990,13.338687,2457405.73516,3.4392
EPIC 220674823 c,TIC 266015990,13.334615,2457405.70999,
EPIC 220674823 c,TIC 266015990,13.3397,2457405.7316,
EPIC 220674823 c,TIC 266015990,13.33989,2457405.732,3.661
K2-107 b,TIC 414843476,3.31392,2457304.5244,3.19
K2-107 b,TIC 414843476,3.313959,2457311.15178,
K2-107 b,TIC 414843476,3.3139095,2457304.52451,3.2232
K2-107 b,TIC 414843476,3.313921,2457304.52446,
K2-107 b,TIC 414843476,3.313944,2457311.152,2.9808
K2-107 b,TIC 414843476,3.3139151,2457334.34984,
WASP-53 b,TIC 268766053,3.30984314,2458386.23117,
WASP-53 b,TIC 268766053,3.30984575479,2459140.875701,2.2676536
WASP-53 b,TIC 268766053,3.3098443,2455943.56695,
WASP-53 b,TIC 268766053,3.3098436,2456284.48161,
WASP-53 b,TIC 268766053,3.30984278,2457267.50478,
WASP-81 b,TIC 399402994,2.71648416,2457705.94057,
WASP-81 b,TIC 399402994,2.7164762,2456195.57462,
WASP-81 b,TIC 399402994,2.71612982159,2459770.470612,3.5299033
WASP-81 b,TIC 399402994,2.7164835,2456969.77318,
KELT-16 b,TIC 236445129,0.96899271754,2459445.892853,2.5496309
KELT-16 b,TIC 236445129,0.96899328,2458136.78366,
KELT-16 b,TIC 236445129,0.9689951,2457247.24791,2.4888
KELT-16 b,TIC 236445129,0.96899285,2458334.458029,
KELT-16 b,TIC 236445129,0.968992962,2458392.597691,
TRAPPIST-1 e,TIC 278892590,6.09956479,2457660.3676621,0.9385
TRAPPIST-1 e,TIC 278892590,6.09705,2458361.8113,
TRAPPIST-1 e,TIC 278892590,6.099615,2457660.37859,0.9535
TRAPPIST-1 e,TIC 278892590,,,
TRAPPIST-1 e,TIC 278892590,6.101013,,0.9293
TRAPPIST-1 f,TIC 278892590,9.2129,2458361.8545,
TRAPPIST-1 f,TIC 278892590,,,
TRAPPIST-1 f,TIC 278892590,9.20754,,1.048
TRAPPIST-1 f,TIC 278892590,9.20659399,2457671.3737299,1.055
TRAPPIST-1 f,TIC 278892590,9.20669,2457671.39767,1.043
TRAPPIST-1 g,TIC 278892590,12.35294,2457665.34937,1.14
TRAPPIST-1 g,TIC 278892590,,,
TRAPPIST-1 g,TIC 278892590,12.352446,,1.137
TRAPPIST-1 g,TIC 278892590,12.3535557,2457665.3628439,1.152
TRAPPIST-1 h,TIC 278892590,18.772866,,1.269
TRAPPIST-1 h,TIC 278892590,20.0,2457662.55463,1.28
TRAPPIST-1 h,TIC 278892590,18.7672745,2457662.5741486,1.271
TRAPPIST-1 h,TIC 278892590,18.767,2457662.55284,1.26
TRAPPIST-1 h,TIC 278892590,,,
HD 106315 b,TIC 56815340,9.5521,2457605.6521,3.96
HD 106315 b,TIC 56815340,9.55237,2457586.5487,3.775
HD 106315 b,TIC 56815340,9.554515,2457586.5434,
HD 106315 b,TIC 56815340,9.55804,2457586.5267,3.5
HD 106315 b,TIC 56815340,9.55287,2457586.5476,
HD 106315 b,TIC 56815340,9.55385,2457615.2057,3.816
HD 106315 c,TIC 56815340,21.056614,2458432.34123,
HD 106315 c,TIC 56815340,21.05731,2457569.0211,
HD 106315 c,TIC 56815340,21.05683,2457611.1313,4.3776
HD 106315 c,TIC 56815340,21.05603,2457611.13292,
HD 106315 c,TIC 56815340,21.05652,2457569.01767,4.728
HD 106315 c,TIC 56815340,21.05704,2457569.0173,4.638
HD 106315 c,TIC 56815340,21.0576,2457611.131,4.693
HD 106315 c,TIC 56815340,21.057504,2457590.07454,
HD 106315 c,TIC 56815340,21.05788,2457590.0732,4.4
HD 106315 c,TIC 56815340,21.058,2457611.1328,4.728
HATS-22 b,TIC 14661418,4.72281727,2458278.17664,
HATS-22 b,TIC 14661418,4.7228124,2457078.5803,2.1912
HATS-22 b,TIC 14661418,4.72281583,2458575.71364,
HATS-22 b,TIC 14661418,4.72281595736,2458570.990969,2.1894174
HATS-22 b,TIC 14661418,4.7228127,2458580.43623,
HATS-22 b,TIC 14661418,4.7228189,2457768.11264,
Kepler-474 b,TIC 63210391,5.660691,2454970.41394,4.708
Kepler-474 b,TIC 63210391,5.660672935,,
Kepler-474 b,TIC 63210391,,,
Kepler-474 b,TIC 63210391,5.660672935,2454970.415501,4.6722
Kepler-474 b,TIC 63210391,5.66066851,2454959.094839,4.8715
Kepler-474 b,TIC 63210391,5.660672935,2454970.415501,4.6722
Kepler-474 b,TIC 63210391,5.660669429,2454970.416045,
Kepler-474 b,TIC 63210391,5.660672935,2454970.415501,4.6722
Kepler-474 b,TIC 63210391,5.660669429,2454970.416045,4.6483
Kepler-474 b,TIC 63210391,5.660672935,2454970.415501,4.6722
HATS-23 b,TIC 7088246,2.1605156,2457072.85266,1.8048
HATS-23 b,TIC 7088246,2.1605107,2457580.57342,
HATS-23 b,TIC 7088246,2.160344,2458654.347994,1.828854
HATS-24 b,TIC 380589029,1.3484954,2457038.47327,2.4192
HATS-24 b,TIC 380589029,1.3484975,2457038.47339,
HATS-24 b,TIC 380589029,1.3484963,2458237.2874,
HATS-24 b,TIC 380589029,1.3484978,2458667.45842,
HATS-24 b,TIC 380589029,1.34849689,2458912.88473,
HATS-24 b,TIC 380589029,1.34849612642,2458653.973305,2.4074261
HATS-24 b,TIC 380589029,1.34849676,2457948.70961,
HATS-24 b,TIC 380589029,1.3484978,2457948.709321,
Kepler-768 b,TIC 138568968,11.3910025,2454970.70996,2.297
Kepler-768 b,TIC 138568968,11.3910467511,2454970.70452,
Kepler-768 b,TIC 138568968,2.84796,2454967.818,1.0313
Kepler-768 b,TIC 138568968,11.39102358,2454970.70864,
Kepler-768 b,TIC 138568968,11.39102358,2454970.70864,2.303
Kepler-768 b,TIC 138568968,,,
Kepler-768 b,TIC 138568968,11.3910025,2454970.70996,2.297
Kepler-768 b,TIC 138568968,11.3910025,2454970.70996,2.297
Kepler-768 b,TIC 138568968,11.3910025,2454970.70996,2.297
HAT-P-67 b,TIC 198588220,4.8101042,2458770.48632,
HAT-P-67 b,TIC 198588220,4.8101025,2455961.38467,6.9888
HAT-P-67 b,TIC 198588220,4.8099755,2460497.317355,6.696
HAT-P-67 b,TIC 198588220,4.8101046,2458958.08059,
Kepler-150 f,TIC 121598758,637.2093,2455979.2422,13.41
Qatar-3 b,TIC 291751373,2.5078952,2457312.48458,
Qatar-3 b,TIC 291751373,2.5079204,2457302.453004,3.1104
Qatar-3 b,TIC 291751373,2.50789979,2457367.6584,
Qatar-3 b,TIC 291751373,2.50791765457,2459855.494899,3.0652269
Qatar-3 b,TIC 291751373,2.507896,2457746.35064,
Qatar-4 b,TIC 440113053,1.8053646,2458767.93317,
Qatar-4 b,TIC 440113053,1.8053663,2457762.3441,
Qatar-4 b,TIC 440113053,1.8053704,2457872.4717,
Qatar-4 b,TIC 440113053,1.80537598368,2459854.762356,2.0790249
Qatar-4 b,TIC 440113053,1.8053564,2457637.77361,2.1384
Qatar-4 b,TIC 440113053,1.80536403,2458919.58363,
Qatar-5 b,TIC 190998418,2.8792319,2457336.758242,2.9088
Qatar-5 b,TIC 190998418,2.87910228614,2459856.144266,2.7497683
Qatar-5 b,TIC 190998418,2.8792973,2458030.67126,
Qatar-5 b,TIC 190998418,2.8793002,2457489.3612,
Qatar-5 b,TIC 190998418,2.8793105,2457362.67203,
Qatar-5 b,TIC 190998418,2.87929997,2457593.01599,
LHS 1140 b,TIC 92226327,24.73712,2456915.6997,
LHS 1140 b,TIC 92226327,24.736959,2456915.71154,
LHS 1140 b,TIC 92226327,24.73734116,2458399.928643,2.069051
LHS 1140 b,TIC 92226327,24.73694,2458399.9303,2.055
LHS 1140 b,TIC 92226327,24.73721,2458103.084207,
LHS 1140 b,TIC 92226327,24.73723,2458399.93,2.15
KELT-18 b,TIC 293687315,,,
KELT-18 b,TIC 293687315,2.87169867,2458714.17773,
KELT-18 b,TIC 293687315,2.8716992,2457542.52463,4.735
KELT-18 b,TIC 293687315,2.8717023,2457838.3101,
KELT-18 b,TIC 293687315,2.8716983,2460419.967332,4.668
KELT-18 b,TIC 293687315,2.8716995,2458676.84596,
KELT-18 b,TIC 293687315,2.8717518,2457542.52504,4.644
KELT-12 b,TIC 116242971,5.031617,2459030.90211,
KELT-12 b,TIC 116242971,5.0316347,2460505.171214,5.265
KELT-12 b,TIC 116242971,5.0316328,2459020.83914,
KELT-12 b,TIC 116242971,5.031623,2457083.660459,5.7624
KELT-11 b,TIC 55092869,4.73592318961,2459988.88442,7.0819612
KELT-11 b,TIC 55092869,4.7362083,2457483.43047,7.0
KELT-11 b,TIC 55092869,4.73620495,2458260.168608,
KELT-11 b,TIC 55092869,4.736529,2457440.8323,7.3224
KELT-11 b,TIC 55092869,4.7361,2457483.431,7.1376
KELT-11 b,TIC 55092869,4.73626,,
KELT-11 b,TIC 55092869,4.736099,2458553.81381,
KELT-11 b,TIC 55092869,4.7362034,2457440.8061,
KELT-11 b,TIC 55092869,4.7362006,2458255.43247,
KELT-11 b,TIC 55092869,4.73620865,2455498.95898,7.1
KELT-9 b,TIC 16740101,1.48111874,2458955.970923,
KELT-9 b,TIC 16740101,1.48111871,2458415.362562,
KELT-9 b,TIC 16740101,1.48109028542,2458683.457596,4.1588291
KELT-9 b,TIC 16740101,1.4811235,2457095.68572,3.91584
KELT-9 b,TIC 16740101,,,
KELT-9 b,TIC 16740101,1.4811235,2458711.58627,
WASP-167 b,TIC 104024556,2.0219596,2458582.07235,
WASP-167 b,TIC 104024556,2.0219583,2460064.168409,2.681
WASP-167 b,TIC 104024556,2.02195934,2458571.96256,
WASP-167 b,TIC 104024556,2.021957,2456717.82564,
WASP-167 b,TIC 104024556,2.0219596,2456592.4643,2.724
WASP-167 b,TIC 104024556,2.02195933,2458117.02169,
K2-113 b,TIC 376939759,5.817649,2457392.88665,3.0744
K2-113 b,TIC 376939759,5.817681,2457398.70435,2.8896
K2-113 b,TIC 376939759,5.817685,2457398.70433,
K2-113 b,TIC 376939759,5.8176452,2460231.88252,2.577
K2-113 b,TIC 376939759,5.817608,2457392.88605,
K2-113 b,TIC 376939759,5.8176015,2457893.20124,
WASP-91 b,TIC 238176110,2.798581,2456297.719,2.3424
WASP-91 b,TIC 238176110,2.79858018417,2458326.688916,2.3801043
WASP-91 b,TIC 238176110,2.798579,2459085.10428,
WASP-91 b,TIC 238176110,2.79857949,2458326.689261,
WASP-91 b,TIC 238176110,2.79857894,2458514.194235,
WASP-105 b,TIC 158623531,7.87289166,2457607.807454,
WASP-105 b,TIC 158623531,7.8728936787,2458355.73229,3.7599578
WASP-105 b,TIC 158623531,7.87288,2456600.0765,3.72
WASP-105 b,TIC 158623531,7.8728848,2459111.52928,
WASP-105 b,TIC 158623531,7.872895,2458355.73213,
WASP-107 b,TIC 429302040,5.72149,2456514.4106,2.7528
WASP-107 b,TIC 429302040,5.72148926,2457515.672118,
WASP-107 b,TIC 429302040,5.7214742,,
WASP-107 b,TIC 429302040,5.72226,2458574.14194,2.648
WASP-107 b,TIC 429302040,,,
WASP-107 b,TIC 429302040,5.72149242,2457584.329746,2.73864
WASP-107 b,TIC 429302040,5.7214904,2457584.32945,
WASP-107 b,TIC 429302040,5.721488,2456680.3346,
WASP-107 b,TIC 429302040,5.72148722,2459958.747244,
WASP-107 b,TIC 429302040,5.7214742,2457584.329897,
WASP-107 b,TIC 429302040,5.7214742,2457584.329897,2.7528
CoRoTID 223977153 b,TIC 220323515,6.71837,2455901.811,2.496
CoRoTID 223977153 b,TIC 220323515,6.7183678,2459227.3462,
K2-117 c,TIC 458686847,5.44425,2457143.5638,2.1096
K2-117 c,TIC 458686847,5.443984,2457143.56578,2.1792
K2-117 c,TIC 458686847,5.44425,2457138.1222,
K2-117 c,TIC 458686847,5.44482,2457143.56,
K2-117 c,TIC 458686847,5.444017,2457143.5663,
K2-118 b,TIC 293496724,50.92092,2457160.473,
K2-118 b,TIC 293496724,50.9254,2457160.4701,4.104
K2-125 b,TIC 405673618,21.750264,2457243.088,
K2-128 b,TIC 677945,5.675819,2457255.503,
K2-128 b,TIC 677945,5.67556,2457221.4503,1.8048
K2-128 b,TIC 677945,5.675814,2457221.44809,
K2-129 b,TIC 2468648,8.239493,2457335.009,
K2-129 b,TIC 2468648,8.23981,2457302.0501,1.512
K2-130 b,TIC 12181371,2.494161,2457303.20027,
K2-130 b,TIC 12181371,2.494206,2457303.2,1.704
K2-130 b,TIC 12181371,2.49412,2457340.612,
K2-131 b,TIC 176868951,0.3693038,2457582.936,
K2-131 b,TIC 176868951,0.3693038,2457582.936,
K2-131 b,TIC 176868951,0.36931,2457582.9355,1.0
K2-131 b,TIC 176868951,0.36930571984,2459280.989488,1.0027781
K2-131 b,TIC 176868951,0.369311,2457582.93557,
K2-131 b,TIC 176868951,0.369,,
K2-131 b,TIC 176868951,0.369311,2457605.09575,
K2-132 b,TIC 152852327,9.172616,2458434.0306,
K2-132 b,TIC 152852327,9.1751,2457590.1491,
K2-132 b,TIC 152852327,9.1708,2457608.5289,
K2-132 b,TIC 152852327,9.1720535,2459562.250418,7.169
K2-132 b,TIC 152852327,9.173866,2457590.16961,
K2-132 b,TIC 152852327,,,
K2-133 b,TIC 150096001,3.07133,2457821.315,
K2-133 b,TIC 150096001,3.0712,2457821.3168,1.22
K2-133 c,TIC 150096001,4.8682,2457823.7656,1.62
K2-133 c,TIC 150096001,4.86784,2457823.7686,
K2-133 d,TIC 150096001,11.0234,2457826.1739,2.32
K2-133 d,TIC 150096001,11.02454,2457826.1709,
K2-133 d,TIC 150096001,11.0248821,2460251.64402,2.917
WASP-151 b,TIC 262662119,4.53346998242,2459450.126596,3.6052513
WASP-151 b,TIC 262662119,4.5334686,2457813.544391,
WASP-151 b,TIC 262662119,4.5334775,2457763.676241,3.6643
WASP-151 b,TIC 262662119,4.533471,2457741.0081,3.66
WASP-151 b,TIC 262662119,4.5334682,2458058.35164,
WASP-153 b,TIC 157586003,3.332609,2459021.26443,
WASP-153 b,TIC 157586003,3.33261886913,2459391.184996,3.5620066
WASP-153 b,TIC 157586003,3.3326095,2458684.6714,
WASP-153 b,TIC 157586003,3.332609,2453142.542,3.84
WASP-153 b,TIC 157586003,3.3326083,2458914.62179,
WASP-153 b,TIC 157586003,3.3326099,2458018.151,
WASP-156 b,TIC 270380593,3.83616488,2459058.61134,
WASP-156 b,TIC 270380593,3.8361646,2458414.13562,
WASP-156 b,TIC 270380593,3.836169,2454677.707,2.41
WASP-156 b,TIC 270380593,3.83616232984,2458414.135893,2.4128495
WASP-156 b,TIC 270380593,3.8361672,2458644.30467,2.3926
WASP-156 b,TIC 270380593,3.8361623,2458414.13606,2.4044766
WASP-156 b,TIC 270380593,3.8361632,2459169.86001,
MASCARA-1 b,TIC 354619337,2.1425095,2460556.771408,5.163
MASCARA-1 b,TIC 354619337,2.14877381,2458833.488151,4.226
MASCARA-1 b,TIC 354619337,2.14878,2457097.278,4.05
GJ 9827 b,TIC 301289516,1.2089749,2457831.9172,
GJ 9827 b,TIC 301289516,1.209,,
GJ 9827 b,TIC 301289516,1.2089819,2457738.82586,
GJ 9827 b,TIC 301289516,1.2089819,2457738.82586,1.2648
GJ 9827 b,TIC 301289516,1.208957,2457738.82671,1.63
GJ 9827 b,TIC 301289516,1.2089755,2460231.733831,1.286
GJ 9827 b,TIC 301289516,1.2089802,2457738.82588,1.25976
GJ 9827 b,TIC 301289516,1.208966,2457738.82646,1.281
GJ 9827 b,TIC 301289516,1.208974,2457738.8259,
GJ 9827 c,TIC 301289516,3.648096,2457742.1993,
GJ 9827 c,TIC 301289516,3.648103,2457742.2,
GJ 9827 c,TIC 301289516,3.64823,2457738.5496,1.825
GJ 9827 c,TIC 301289516,3.64802,2457738.55194,2.19
GJ 9827 c,TIC 301289516,3.648083,2457742.19944,1.8264
GJ 9827 c,TIC 301289516,3.6481145,2457851.64378,
GJ 9827 c,TIC 301289516,3.6480957,2457742.1993,1.82496
GJ 9827 d,TIC 301289516,6.20142,2457740.96198,1.248
GJ 9827 d,TIC 301289516,6.20141,2457740.96099,1.6
GJ 9827 d,TIC 301289516,6.201467,2457740.9611,1.2264
GJ 9827 d,TIC 301289516,6.2014698,2457740.96115,1.2228
GJ 9827 d,TIC 301289516,6.201812,2457740.9588,
GJ 9827 d,TIC 301289516,6.20147,2457740.96115,
GJ 9827 d,TIC 301289516,6.20183,2460265.10196,
KELT-20 b,TIC 69679391,3.4741085,2457503.120049,3.57552
KELT-20 b,TIC 69679391,3.47410024,2458312.58564,
KELT-20 b,TIC 69679391,3.4741012,2460337.986375,3.317
KELT-20 b,TIC 69679391,3.47410042,2459288.807775,
KELT-20 b,TIC 69679391,3.4741084,2458694.7367,
KELT-20 b,TIC 69679391,3.474119,2457909.5906,
NGTS-1 b,TIC 192826603,2.64730512494,2459203.149174,1.211281
NGTS-1 b,TIC 192826603,2.6473068,2458586.32972,
NGTS-1 b,TIC 192826603,2.647298,2457720.6593965,1.23
NGTS-1 b,TIC 192826603,2.6473049,2459226.97783,
K2-136 b,TIC 18310799,7.9757,2457825.7295,
K2-136 b,TIC 18310799,7.975292,2457817.75631,2.54
K2-136 b,TIC 18310799,7.9752,2457817.7563,2.67
K2-136 c,TIC 18310799,17.3077,2457830.0235,3.59
K2-136 c,TIC 18310799,17.30681,2457830.02487,
K2-136 c,TIC 18310799,17.30713,2457812.7177,3.449
K2-136 c,TIC 18310799,17.3070631,2460253.01276,3.646
K2-136 c,TIC 18310799,17.307013,2457864.6389,
K2-136 c,TIC 18310799,17.307137,2457812.7177,3.45
K2-136 d,TIC 18310799,25.575065,2457780.81164,3.12
K2-136 d,TIC 18310799,25.5715,2457831.961,
K2-136 d,TIC 18310799,25.575,2457780.8117,3.04
K2-137 b,TIC 98720702,0.179715,2457583.0242,0.6288
K2-137 b,TIC 98720702,0.179719,2457639.27571,
K2-139 b,TIC 11023038,28.382071,2457325.81728,
K2-139 b,TIC 11023038,28.382206,2457325.81687,4.9392
K2-139 b,TIC 11023038,28.38236,2457325.81714,4.89
K2-139 b,TIC 11023038,28.38246,2457325.81726,4.9872
K2-139 b,TIC 11023038,28.380619,2457325.8175,
Kepler-80 g,TIC 184296619,14.651,2455658.5864,
Kepler-80 g,TIC 184296619,14.6471,2454970.3,
Kepler-80 g,TIC 184296619,14.6456,2455658.6017,
Kepler-80 g,TIC 184296619,14.64558,2455658.6073,2.12
Kepler-80 g,TIC 184296619,14.6456,2455658.6017,
Kepler-80 g,TIC 184296619,14.6482,,
Kepler-90 i,TIC 267667295,14.44912,2455644.3488,2.8
Kepler-90 i,TIC 267667295,14.44912,,
Kepler-500 b,TIC 271968263,8.508403512,2454967.77662,
Kepler-500 b,TIC 271968263,8.508324398,2454967.786614,3.5033
Kepler-500 b,TIC 271968263,8.508324398,2454967.786614,3.5033
Kepler-500 b,TIC 271968263,,,
Kepler-500 b,TIC 271968263,8.508333104,2454967.785645,3.4559
Kepler-500 b,TIC 271968263,8.508324398,,
Kepler-500 b,TIC 271968263,8.508333104,2454967.785645,
Kepler-500 b,TIC 271968263,8.508355,2454967.785,3.5148
Kepler-500 b,TIC 271968263,8.508324398,2454967.786614,3.5033
Kepler-500 b,TIC 271968263,8.508324398,2454967.786614,3.5033
Kepler-500 b,TIC 271968263,8.50831464,2454967.786731,3.8369
Kepler-269 b,TIC 122297877,5.326718,2455190.12204,3.387
Kepler-269 b,TIC 122297877,5.3266286804,2455190.13137,
Kepler-269 b,TIC 122297877,5.32666987,2455190.124287,3.6132
Kepler-269 b,TIC 122297877,5.326679,2455190.1243,3.713
Kepler-269 b,TIC 122297877,,,
Kepler-269 b,TIC 122297877,5.32670215,2455190.12164,3.4984
Kepler-269 b,TIC 122297877,5.32670215,2455190.12164,3.4984
Kepler-269 b,TIC 122297877,5.32667299,2455190.12617,
Kepler-269 b,TIC 122297877,5.32670215,2455190.12164,3.4984
Kepler-269 b,TIC 122297877,5.32670215,2455190.12164,3.4984
Kepler-269 b,TIC 122297877,5.32667299,2455190.12617,3.4045
Kepler-269 b,TIC 122297877,5.32670215,,
K2-140 b,TIC 380255458,6.569213,2457588.28503,
K2-140 b,TIC 380255458,6.5693,2457588.2838,4.56
K2-140 b,TIC 380255458,6.56918,2457588.2851,3.3
K2-140 b,TIC 380255458,6.569188,2457588.28509,3.81
K2-140 b,TIC 380255458,6.5692045,2457732.80773,
HATS-50 b,TIC 301031110,3.8297015,2456870.34792,3.0792
HATS-51 b,TIC 53458803,3.3488702,2457042.00405,3.3216
HATS-51 b,TIC 53458803,3.3488703,2459252.25844,
HATS-51 b,TIC 53458803,3.34886782,2458816.90482,
HATS-51 b,TIC 53458803,3.34890381843,2459252.258036,3.3546298
HATS-51 b,TIC 53458803,3.3488693,2458468.6228,
HATS-52 b,TIC 19684256,1.36665436,2456929.03039,2.0904
HATS-52 b,TIC 19684256,1.3666563,2459278.312088,1.967
HATS-52 b,TIC 19684256,1.36665569,2459256.44579,
HATS-52 b,TIC 19684256,1.36665617,2458731.65067,
HATS-53 b,TIC 157266693,3.85377818,2458281.1312,
HATS-53 b,TIC 157266693,3.8537616,2459329.357403,3.392
HATS-53 b,TIC 157266693,3.8537783,2459283.11357,
HATS-53 b,TIC 157266693,3.8537768,2457236.75653,3.5064
K2-138 b,TIC 4610830,2.35321,2457740.3713,1.947
K2-138 b,TIC 4610830,2.35309,2457773.31683,2.01
K2-138 b,TIC 4610830,2.35322,2457773.317,1.73
K2-138 c,TIC 4610830,3.56015,2457740.321,2.339
K2-138 c,TIC 4610830,3.55987,2457740.3223,2.329
K2-138 c,TIC 4610830,3.56004,2457740.32182,2.38
K2-138 d,TIC 4610830,5.40484,2457743.1569,2.764
K2-138 d,TIC 4610830,5.40478,2457743.1607,2.97
K2-138 d,TIC 4610830,5.40479,2457743.15989,2.7
Kepler-775 b,TIC 137211068,0.974868926,2454966.076177,1.5975
Kepler-775 b,TIC 137211068,0.974868926,,
Kepler-775 b,TIC 137211068,0.974868926,2454966.076177,1.5975
Kepler-775 b,TIC 137211068,0.974868896,2454966.076265,
Kepler-775 b,TIC 137211068,0.9748704772,2454966.07532,
Kepler-775 b,TIC 137211068,0.974868926,2454966.076177,1.5975
Kepler-775 b,TIC 137211068,0.974868926,2454966.076177,1.5975
Kepler-775 b,TIC 137211068,,,
Kepler-775 b,TIC 137211068,0.9748764,2454966.07338,1.7682
Kepler-775 b,TIC 137211068,0.97487027,2454954.376974,1.9605
Kepler-775 b,TIC 137211068,0.974868896,2454966.076265,1.6191
K2-138 e,TIC 4610830,8.26147,2457740.6451,2.967
K2-138 e,TIC 4610830,8.26146,2457740.64558,2.97
K2-138 e,TIC 4610830,8.2616616,2460219.144796,2.862
K2-138 e,TIC 4610830,8.26144,2457740.6451,3.063
K2-138 f,TIC 4610830,12.75759,2457738.7019,3.19
K2-138 f,TIC 4610830,12.75758,2457738.70235,3.2
K2-138 f,TIC 4610830,12.75758,2457738.7018,3.243
KELT-19 A b,TIC 425206121,4.6117343,2458494.13548,
KELT-19 A b,TIC 425206121,4.6117361,2458171.31415,
KELT-19 A b,TIC 425206121,4.6117328,2459222.78972,4.065
KELT-19 A b,TIC 425206121,4.6117093,2457281.249537,4.3944
K2-141 b,TIC 301235044,0.28,,
K2-141 b,TIC 301235044,0.2803244,2457744.0716,
K2-141 b,TIC 301235044,0.2803246,2460232.513071,0.868
K2-141 b,TIC 301235044,0.2803226,2457738.4654,0.94
K2-141 b,TIC 301235044,0.2803244,2457744.0716,
K2-141 c,TIC 301235044,7.7485,2457751.1546,
K2-141 c,TIC 301235044,7.7485,2457751.1546,
K2-147 b,TIC 398275886,0.961918,2457327.91683,
K2-147 b,TIC 398275886,0.961939,2457343.30907,0.9024
K2-147 b,TIC 398275886,0.961917,2457301.94616,
K2-147 b,TIC 398275886,0.961916,2457301.94672,1.0296
K2-148 b,TIC 423358488,4.38393,2457394.4473,1.776
K2-148 b,TIC 423358488,4.38395,2457390.05956,
Kepler-776 b,TIC 121114760,4.89718784,2454966.40218,1.799
Kepler-776 b,TIC 121114760,4.89721006,2454966.39852,
Kepler-776 b,TIC 121114760,,,
